index,cultivable,predicted_class,conf
19079,0,non-cultivable,1.000
26430,1,cultivable,1.000
23712,0,non-cultivable,0.686
23513,1,cultivable,0.695
3650,1,cultivable,0.512
24307,0,non-cultivable,0.929
20474,0,non-cultivable,0.674
5394,1,cultivable,0.777
7175,0,non-cultivable,1.000
21659,0,non-cultivable,0.680
26670,1,cultivable,1.000
1793,0,non-cultivable,0.880
13972,0,non-cultivable,0.999
744,1,cultivable,0.986
8266,1,cultivable,0.510
16273,1,cultivable,0.926
6308,0,non-cultivable,1.000
10541,0,non-cultivable,0.902
20490,1,cultivable,0.912
26480,1,cultivable,1.000
22005,1,cultivable,0.905
13345,0,non-cultivable,0.999
23367,0,non-cultivable,0.656
23936,0,non-cultivable,0.813
25961,1,cultivable,1.000
9391,0,non-cultivable,1.000
2380,0,non-cultivable,0.987
2376,1,cultivable,0.964
558,0,non-cultivable,0.701
6048,1,cultivable,0.712
24287,1,cultivable,0.934
10458,1,cultivable,0.986
21387,1,cultivable,0.967
14841,0,non-cultivable,1.000
21330,0,non-cultivable,0.980
10658,0,non-cultivable,1.000
517,1,cultivable,0.538
2099,1,cultivable,0.615
23229,1,cultivable,0.664
22685,0,non-cultivable,0.899
9964,0,non-cultivable,0.848
17889,0,non-cultivable,1.000
22299,1,cultivable,0.514
20675,1,cultivable,0.788
3802,1,cultivable,0.699
6385,0,non-cultivable,0.998
12931,1,cultivable,0.826
22536,1,cultivable,0.916
7756,1,cultivable,0.898
13199,1,cultivable,0.999
23171,1,cultivable,0.748
8097,0,non-cultivable,1.000
13089,0,non-cultivable,1.000
22502,0,non-cultivable,0.739
1925,0,non-cultivable,0.930
23629,1,cultivable,0.675
9381,0,non-cultivable,0.967
2569,0,non-cultivable,0.999
25515,0,non-cultivable,0.995
6681,0,non-cultivable,0.999
10497,1,cultivable,0.968
14955,0,non-cultivable,0.825
20072,0,non-cultivable,0.814
26436,1,cultivable,0.964
1858,0,non-cultivable,1.000
25159,0,non-cultivable,0.957
23977,1,cultivable,0.945
19144,1,cultivable,0.620
26738,1,cultivable,1.000
21563,0,non-cultivable,0.995
10352,1,cultivable,0.959
4317,0,non-cultivable,1.000
16466,1,cultivable,0.878
302,1,cultivable,0.996
22951,0,non-cultivable,0.809
5103,0,non-cultivable,0.992
8579,0,non-cultivable,0.543
4659,0,non-cultivable,0.959
12909,1,cultivable,0.996
26549,1,cultivable,0.707
17205,1,cultivable,0.976
21376,1,cultivable,0.804
1659,0,non-cultivable,0.701
14424,1,cultivable,0.995
5153,0,non-cultivable,0.765
21248,0,non-cultivable,0.964
9885,0,non-cultivable,0.829
19516,0,non-cultivable,1.000
21992,1,cultivable,0.956
25165,1,cultivable,0.863
26709,1,cultivable,1.000
20247,1,cultivable,0.638
7776,1,cultivable,0.566
24674,0,non-cultivable,0.548
15323,0,non-cultivable,0.999
18323,0,non-cultivable,1.000
2804,0,non-cultivable,0.988
7442,0,non-cultivable,0.991
4417,0,non-cultivable,1.000
7014,0,non-cultivable,0.600
3847,1,cultivable,0.927
23011,1,cultivable,0.761
7072,1,cultivable,0.753
8303,1,cultivable,0.864
12253,1,cultivable,0.992
5324,0,non-cultivable,0.979
24410,0,non-cultivable,0.668
22547,0,non-cultivable,1.000
20501,1,cultivable,0.675
1349,1,cultivable,0.998
6230,1,cultivable,0.784
16254,0,non-cultivable,1.000
7980,1,cultivable,1.000
10993,1,cultivable,0.671
21618,0,non-cultivable,1.000
12810,0,non-cultivable,0.990
22033,1,cultivable,0.993
25274,0,non-cultivable,0.983
17041,0,non-cultivable,0.576
6469,0,non-cultivable,0.999
19323,0,non-cultivable,0.999
2258,1,cultivable,0.523
6336,0,non-cultivable,1.000
14410,0,non-cultivable,0.950
10640,0,non-cultivable,0.715
21765,1,cultivable,0.884
7818,0,non-cultivable,0.554
9527,0,non-cultivable,0.965
22528,0,non-cultivable,0.997
11598,0,non-cultivable,1.000
14297,0,non-cultivable,1.000
8985,1,cultivable,0.966
21173,1,cultivable,0.601
23503,1,cultivable,0.918
14791,0,non-cultivable,0.986
2878,1,cultivable,0.911
16867,0,non-cultivable,0.589
19661,0,non-cultivable,0.881
8506,0,non-cultivable,1.000
22769,1,cultivable,0.653
5167,0,non-cultivable,0.981
11398,0,non-cultivable,0.980
6891,1,cultivable,0.745
2476,1,cultivable,0.952
13267,1,cultivable,0.860
13492,1,cultivable,0.814
8145,0,non-cultivable,0.848
7661,0,non-cultivable,0.872
14080,0,non-cultivable,1.000
3473,0,non-cultivable,0.569
25386,0,non-cultivable,0.942
320,1,cultivable,0.976
21006,1,cultivable,0.750
23064,0,non-cultivable,0.627
11997,1,cultivable,0.544
16102,0,non-cultivable,1.000
12133,0,non-cultivable,0.999
26311,0,non-cultivable,0.973
20718,0,non-cultivable,1.000
20316,0,non-cultivable,0.562
17038,0,non-cultivable,1.000
14901,0,non-cultivable,0.976
22396,1,cultivable,0.542
2596,1,cultivable,0.504
17666,0,non-cultivable,0.831
22219,0,non-cultivable,0.887
25852,1,cultivable,1.000
12000,1,cultivable,0.643
23655,0,non-cultivable,1.000
21931,1,cultivable,0.644
5069,0,non-cultivable,1.000
12272,0,non-cultivable,0.817
8856,1,cultivable,0.988
9464,0,non-cultivable,0.791
20994,1,cultivable,0.629
8690,0,non-cultivable,1.000
13658,1,cultivable,0.939
6373,0,non-cultivable,0.990
5469,0,non-cultivable,1.000
16623,1,cultivable,0.718
24680,0,non-cultivable,0.748
20040,0,non-cultivable,0.802
8537,0,non-cultivable,0.922
17141,0,non-cultivable,1.000
15340,0,non-cultivable,1.000
6837,0,non-cultivable,0.980
3085,1,cultivable,0.694
24201,0,non-cultivable,0.974
18822,0,non-cultivable,0.941
24906,1,cultivable,1.000
10119,0,non-cultivable,0.922
17530,0,non-cultivable,0.993
25109,1,cultivable,0.994
4120,1,cultivable,0.558
10754,0,non-cultivable,0.976
25193,1,cultivable,1.000
1301,1,cultivable,0.811
20597,1,cultivable,0.552
5115,0,non-cultivable,1.000
17320,0,non-cultivable,1.000
24865,1,cultivable,0.818
4674,0,non-cultivable,0.991
13999,1,cultivable,0.988
21247,0,non-cultivable,1.000
525,1,cultivable,0.834
10085,1,cultivable,0.939
15736,1,cultivable,0.981
10732,1,cultivable,0.979
12771,1,cultivable,0.608
21572,0,non-cultivable,0.804
25310,1,cultivable,1.000
11834,0,non-cultivable,0.992
2312,1,cultivable,0.791
24354,1,cultivable,0.774
16490,1,cultivable,0.959
21467,0,non-cultivable,0.943
18421,0,non-cultivable,0.917
2927,0,non-cultivable,0.867
2730,1,cultivable,0.906
116,1,cultivable,0.996
202,0,non-cultivable,1.000
4550,1,cultivable,0.799
13862,0,non-cultivable,0.999
8302,1,cultivable,0.890
15151,0,non-cultivable,1.000
5020,1,cultivable,0.997
6359,0,non-cultivable,0.994
10087,1,cultivable,0.958
17053,0,non-cultivable,0.891
19968,0,non-cultivable,1.000
13522,1,cultivable,0.927
17722,1,cultivable,0.882
14560,0,non-cultivable,0.999
8271,0,non-cultivable,0.973
10144,0,non-cultivable,0.999
22431,0,non-cultivable,1.000
10394,0,non-cultivable,0.809
5136,1,cultivable,0.609
15964,1,cultivable,0.974
1408,1,cultivable,0.991
25827,0,non-cultivable,0.870
7786,0,non-cultivable,0.967
1829,0,non-cultivable,0.539
7798,0,non-cultivable,1.000
5429,1,cultivable,0.977
19333,0,non-cultivable,0.865
23643,1,cultivable,0.796
16801,0,non-cultivable,0.647
16813,1,cultivable,0.855
9921,1,cultivable,0.854
13269,0,non-cultivable,0.997
11731,0,non-cultivable,0.983
16725,0,non-cultivable,0.998
12668,1,cultivable,0.939
23056,1,cultivable,0.988
9311,1,cultivable,0.871
1071,0,non-cultivable,1.000
15377,0,non-cultivable,1.000
24825,1,cultivable,1.000
1983,1,cultivable,0.921
20063,0,non-cultivable,0.995
22196,1,cultivable,0.838
11657,1,cultivable,0.927
20989,1,cultivable,0.893
8950,0,non-cultivable,0.994
2247,1,cultivable,0.977
24720,1,cultivable,1.000
13922,1,cultivable,0.975
17082,0,non-cultivable,0.976
12569,0,non-cultivable,1.000
12447,0,non-cultivable,0.995
26565,0,non-cultivable,0.905
25822,0,non-cultivable,0.708
7725,0,non-cultivable,0.914
1164,0,non-cultivable,1.000
9433,1,cultivable,0.953
234,1,cultivable,0.999
26583,1,cultivable,1.000
4211,0,non-cultivable,0.588
15228,0,non-cultivable,0.569
6394,1,cultivable,0.831
6858,1,cultivable,0.793
24600,1,cultivable,1.000
17984,0,non-cultivable,0.993
7803,1,cultivable,0.864
12286,0,non-cultivable,1.000
18491,1,cultivable,0.861
19441,0,non-cultivable,0.899
22487,0,non-cultivable,0.991
4166,0,non-cultivable,1.000
3175,0,non-cultivable,0.999
25004,1,cultivable,1.000
18841,1,cultivable,0.549
19145,0,non-cultivable,1.000
18652,0,non-cultivable,0.590
22168,0,non-cultivable,0.875
25848,1,cultivable,1.000
11586,0,non-cultivable,1.000
1132,0,non-cultivable,1.000
22629,0,non-cultivable,0.750
666,1,cultivable,0.734
9817,0,non-cultivable,1.000
10994,1,cultivable,0.985
21432,0,non-cultivable,0.994
5581,1,cultivable,0.702
9456,0,non-cultivable,0.987
20825,0,non-cultivable,0.707
1567,0,non-cultivable,0.648
955,1,cultivable,0.945
19083,0,non-cultivable,1.000
20642,0,non-cultivable,0.968
12967,1,cultivable,0.738
4658,0,non-cultivable,0.987
6017,0,non-cultivable,0.663
5023,1,cultivable,0.788
481,1,cultivable,0.782
21698,0,non-cultivable,0.991
5509,0,non-cultivable,1.000
12077,0,non-cultivable,0.997
7124,0,non-cultivable,0.893
12066,0,non-cultivable,1.000
8642,1,cultivable,0.977
12394,0,non-cultivable,0.503
2467,1,cultivable,0.736
156,0,non-cultivable,0.919
20170,0,non-cultivable,1.000
18333,0,non-cultivable,1.000
21426,0,non-cultivable,1.000
25709,0,non-cultivable,0.965
1516,1,cultivable,0.614
3336,1,cultivable,0.779
26217,1,cultivable,1.000
22321,0,non-cultivable,0.604
21644,0,non-cultivable,0.780
5695,0,non-cultivable,1.000
13883,0,non-cultivable,0.999
23757,1,cultivable,0.760
22011,1,cultivable,0.880
25578,0,non-cultivable,0.948
929,1,cultivable,0.700
272,1,cultivable,0.999
12750,1,cultivable,0.660
26102,1,cultivable,1.000
6650,1,cultivable,0.985
1007,1,cultivable,0.999
1438,1,cultivable,0.993
1842,1,cultivable,0.706
11624,0,non-cultivable,1.000
19613,0,non-cultivable,1.000
11478,0,non-cultivable,0.998
17706,0,non-cultivable,0.985
4135,1,cultivable,0.980
18542,1,cultivable,0.819
7477,0,non-cultivable,0.864
12819,0,non-cultivable,1.000
11424,1,cultivable,0.994
26603,1,cultivable,1.000
11903,1,cultivable,0.613
15334,0,non-cultivable,1.000
22978,1,cultivable,0.964
14056,0,non-cultivable,1.000
4712,0,non-cultivable,1.000
14015,0,non-cultivable,0.709
13483,0,non-cultivable,1.000
15306,0,non-cultivable,1.000
24301,0,non-cultivable,1.000
11580,0,non-cultivable,1.000
23241,0,non-cultivable,0.625
24224,1,cultivable,0.668
7992,1,cultivable,0.899
3291,1,cultivable,0.929
6948,0,non-cultivable,1.000
24006,1,cultivable,0.879
4420,1,cultivable,0.622
1806,1,cultivable,0.965
5268,1,cultivable,0.854
23376,0,non-cultivable,0.870
10169,0,non-cultivable,1.000
16959,0,non-cultivable,1.000
16473,1,cultivable,0.767
18453,1,cultivable,0.874
21477,1,cultivable,0.827
23856,1,cultivable,0.930
5699,0,non-cultivable,1.000
23576,1,cultivable,0.509
12933,1,cultivable,0.931
16830,0,non-cultivable,0.836
3001,1,cultivable,0.910
22341,0,non-cultivable,0.979
10860,0,non-cultivable,1.000
9982,1,cultivable,0.947
13042,0,non-cultivable,1.000
22347,0,non-cultivable,0.998
14404,0,non-cultivable,0.922
21820,0,non-cultivable,0.616
8793,0,non-cultivable,0.924
1324,0,non-cultivable,1.000
12044,1,cultivable,0.985
6541,1,cultivable,0.571
17562,1,cultivable,0.821
278,1,cultivable,0.997
909,1,cultivable,0.966
15678,0,non-cultivable,0.914
21178,0,non-cultivable,0.743
3790,1,cultivable,0.945
24949,1,cultivable,0.874
18967,0,non-cultivable,0.830
19275,0,non-cultivable,0.972
18278,0,non-cultivable,0.999
638,0,non-cultivable,0.993
23825,1,cultivable,0.564
1906,1,cultivable,0.989
16616,0,non-cultivable,0.733
8563,1,cultivable,0.907
18195,0,non-cultivable,0.909
26706,1,cultivable,1.000
15753,0,non-cultivable,0.847
11489,0,non-cultivable,0.903
1097,1,cultivable,0.664
9487,1,cultivable,0.960
6625,0,non-cultivable,0.895
13655,0,non-cultivable,0.998
18013,0,non-cultivable,1.000
18676,0,non-cultivable,0.743
1069,1,cultivable,0.962
5107,0,non-cultivable,0.990
26164,1,cultivable,0.999
9853,1,cultivable,0.591
18227,0,non-cultivable,0.978
26098,1,cultivable,1.000
9106,1,cultivable,0.908
5178,0,non-cultivable,0.975
6955,0,non-cultivable,1.000
17561,1,cultivable,0.671
10534,0,non-cultivable,0.754
6903,0,non-cultivable,0.760
24303,0,non-cultivable,0.862
9120,1,cultivable,0.954
277,1,cultivable,0.930
23107,1,cultivable,0.599
23944,0,non-cultivable,0.992
5957,0,non-cultivable,0.819
4842,1,cultivable,0.999
21639,1,cultivable,0.723
8517,0,non-cultivable,1.000
5964,1,cultivable,0.702
14918,1,cultivable,0.726
9346,1,cultivable,0.958
20638,0,non-cultivable,0.701
7393,0,non-cultivable,1.000
19905,1,cultivable,0.906
14894,0,non-cultivable,1.000
17400,0,non-cultivable,1.000
26489,0,non-cultivable,0.908
12906,1,cultivable,0.913
14119,0,non-cultivable,1.000
22780,0,non-cultivable,0.585
17589,0,non-cultivable,0.995
4953,0,non-cultivable,1.000
13571,0,non-cultivable,1.000
13051,0,non-cultivable,1.000
4695,1,cultivable,0.919
16230,0,non-cultivable,0.997
24461,0,non-cultivable,0.981
1807,1,cultivable,0.751
7397,0,non-cultivable,1.000
16769,0,non-cultivable,1.000
25674,1,cultivable,1.000
1693,1,cultivable,0.612
9861,0,non-cultivable,1.000
15746,0,non-cultivable,0.607
21829,0,non-cultivable,0.744
17212,0,non-cultivable,0.657
9574,0,non-cultivable,1.000
21253,0,non-cultivable,1.000
4262,0,non-cultivable,0.928
8627,0,non-cultivable,0.595
7712,0,non-cultivable,0.906
14874,0,non-cultivable,1.000
25084,1,cultivable,0.971
25667,1,cultivable,1.000
13653,0,non-cultivable,1.000
12459,1,cultivable,0.894
12796,0,non-cultivable,0.828
641,1,cultivable,0.915
21047,0,non-cultivable,1.000
25857,1,cultivable,0.733
13065,0,non-cultivable,1.000
2305,1,cultivable,0.930
16828,0,non-cultivable,0.633
5917,0,non-cultivable,1.000
21757,0,non-cultivable,0.866
14769,1,cultivable,0.987
25719,0,non-cultivable,0.951
7891,0,non-cultivable,0.998
3738,0,non-cultivable,0.539
19621,0,non-cultivable,1.000
7349,0,non-cultivable,0.999
20280,1,cultivable,0.632
16964,0,non-cultivable,1.000
19243,0,non-cultivable,1.000
4008,1,cultivable,0.944
20455,1,cultivable,0.716
17524,0,non-cultivable,0.996
5174,0,non-cultivable,0.968
3653,1,cultivable,0.558
24214,0,non-cultivable,0.977
3703,1,cultivable,0.500
21499,0,non-cultivable,0.986
25145,1,cultivable,1.000
4167,0,non-cultivable,0.702
21746,1,cultivable,0.671
22597,1,cultivable,0.518
4500,0,non-cultivable,0.967
2037,0,non-cultivable,0.713
24184,0,non-cultivable,0.942
25971,1,cultivable,1.000
5998,1,cultivable,0.573
15724,1,cultivable,0.981
11155,0,non-cultivable,0.991
6999,0,non-cultivable,0.886
1320,0,non-cultivable,0.989
9406,0,non-cultivable,1.000
20794,0,non-cultivable,0.710
6146,0,non-cultivable,0.916
7715,0,non-cultivable,0.959
3042,0,non-cultivable,0.873
26444,0,non-cultivable,0.859
9559,1,cultivable,0.985
20966,0,non-cultivable,0.903
17913,0,non-cultivable,0.988
24767,1,cultivable,1.000
20745,1,cultivable,0.624
13383,0,non-cultivable,1.000
7189,0,non-cultivable,1.000
2693,1,cultivable,0.944
5645,0,non-cultivable,0.750
26157,1,cultivable,1.000
15706,0,non-cultivable,0.625
11410,0,non-cultivable,0.991
10546,0,non-cultivable,0.851
14802,0,non-cultivable,0.952
20231,1,cultivable,0.829
9746,1,cultivable,0.570
1990,0,non-cultivable,0.997
23324,0,non-cultivable,0.887
13273,1,cultivable,0.982
8314,0,non-cultivable,1.000
9027,0,non-cultivable,0.700
15991,1,cultivable,0.941
24414,1,cultivable,0.995
21703,0,non-cultivable,0.998
9510,1,cultivable,0.797
4738,1,cultivable,0.689
5783,1,cultivable,0.985
13846,0,non-cultivable,0.999
14227,0,non-cultivable,1.000
16630,1,cultivable,0.845
24996,1,cultivable,1.000
14148,1,cultivable,0.623
2229,0,non-cultivable,0.515
25583,0,non-cultivable,1.000
21202,0,non-cultivable,0.988
11769,1,cultivable,0.989
2979,1,cultivable,0.783
19653,1,cultivable,0.987
8859,1,cultivable,0.994
3569,0,non-cultivable,0.950
15988,0,non-cultivable,0.893
14909,1,cultivable,0.944
15407,0,non-cultivable,0.992
6877,1,cultivable,0.963
10845,0,non-cultivable,0.997
3522,0,non-cultivable,1.000
25169,1,cultivable,0.990
16530,0,non-cultivable,1.000
19826,0,non-cultivable,0.980
792,1,cultivable,0.752
5555,1,cultivable,0.644
5597,0,non-cultivable,0.636
2994,0,non-cultivable,0.669
21418,0,non-cultivable,0.999
6296,0,non-cultivable,1.000
8886,1,cultivable,0.633
26445,0,non-cultivable,0.850
18790,0,non-cultivable,0.541
26744,1,cultivable,1.000
5408,1,cultivable,0.863
186,0,non-cultivable,0.526
23543,0,non-cultivable,0.999
25126,1,cultivable,1.000
12841,0,non-cultivable,0.999
8968,0,non-cultivable,0.826
25594,1,cultivable,0.566
8656,1,cultivable,0.975
9689,1,cultivable,0.968
24944,1,cultivable,1.000
23481,0,non-cultivable,0.708
6799,0,non-cultivable,0.968
13338,0,non-cultivable,1.000
23659,1,cultivable,0.889
2462,1,cultivable,0.844
2349,0,non-cultivable,0.999
9308,1,cultivable,0.999
9556,1,cultivable,0.983
4553,1,cultivable,0.678
24766,1,cultivable,1.000
15917,0,non-cultivable,0.997
10437,0,non-cultivable,0.997
18648,0,non-cultivable,0.503
8498,0,non-cultivable,1.000
18714,0,non-cultivable,1.000
599,0,non-cultivable,0.955
13124,0,non-cultivable,1.000
25250,1,cultivable,1.000
17818,0,non-cultivable,0.980
6797,0,non-cultivable,0.784
11234,1,cultivable,0.998
26585,1,cultivable,1.000
13341,0,non-cultivable,1.000
4662,0,non-cultivable,0.998
8836,0,non-cultivable,0.999
21240,0,non-cultivable,0.995
10831,0,non-cultivable,0.972
14037,0,non-cultivable,1.000
8182,1,cultivable,0.920
2720,0,non-cultivable,0.996
6152,1,cultivable,0.699
395,1,cultivable,0.994
24380,1,cultivable,0.647
13034,0,non-cultivable,0.819
4698,1,cultivable,0.970
14582,0,non-cultivable,1.000
17134,0,non-cultivable,1.000
6505,0,non-cultivable,0.606
4341,0,non-cultivable,0.978
17016,1,cultivable,0.792
1106,1,cultivable,0.952
19213,1,cultivable,0.982
4813,0,non-cultivable,0.808
4033,0,non-cultivable,1.000
22159,0,non-cultivable,0.997
18870,0,non-cultivable,1.000
24848,1,cultivable,0.964
9031,1,cultivable,0.733
13159,1,cultivable,0.986
20971,0,non-cultivable,0.975
23795,0,non-cultivable,0.999
18578,0,non-cultivable,1.000
608,1,cultivable,0.904
15249,0,non-cultivable,0.816
18254,0,non-cultivable,0.941
3317,1,cultivable,0.957
20343,0,non-cultivable,1.000
9304,1,cultivable,0.761
6191,0,non-cultivable,0.991
21838,1,cultivable,0.646
384,1,cultivable,0.993
7908,1,cultivable,0.975
21090,0,non-cultivable,0.810
6224,1,cultivable,0.945
24273,0,non-cultivable,0.763
21215,0,non-cultivable,0.835
10584,0,non-cultivable,0.955
18182,0,non-cultivable,0.998
15957,1,cultivable,0.759
1241,1,cultivable,0.890
3628,0,non-cultivable,1.000
22138,1,cultivable,0.682
11815,0,non-cultivable,1.000
13168,1,cultivable,0.983
19877,0,non-cultivable,0.702
8632,1,cultivable,0.874
10609,0,non-cultivable,1.000
24459,0,non-cultivable,0.597
8827,0,non-cultivable,0.938
15282,0,non-cultivable,1.000
22970,1,cultivable,0.963
7488,0,non-cultivable,0.935
24136,0,non-cultivable,0.988
3705,0,non-cultivable,1.000
19887,1,cultivable,0.689
11529,1,cultivable,0.976
4758,1,cultivable,0.932
6512,0,non-cultivable,0.939
9789,1,cultivable,0.974
22694,1,cultivable,0.707
1655,1,cultivable,0.644
23521,1,cultivable,0.727
18375,0,non-cultivable,0.994
9775,1,cultivable,0.522
13246,1,cultivable,0.945
19940,1,cultivable,0.898
17366,1,cultivable,0.869
4808,0,non-cultivable,0.924
17294,0,non-cultivable,0.581
25879,0,non-cultivable,0.972
13156,0,non-cultivable,0.786
2011,1,cultivable,0.820
16313,1,cultivable,0.899
3483,1,cultivable,0.997
11237,1,cultivable,0.861
12741,0,non-cultivable,0.949
8983,0,non-cultivable,0.994
4011,0,non-cultivable,0.995
10249,1,cultivable,0.994
16486,0,non-cultivable,0.690
7986,1,cultivable,0.964
13117,0,non-cultivable,0.999
3302,1,cultivable,0.921
2449,0,non-cultivable,0.899
6042,1,cultivable,0.752
8637,1,cultivable,0.933
23593,0,non-cultivable,0.980
20754,1,cultivable,0.989
8393,1,cultivable,0.579
15355,0,non-cultivable,1.000
22839,0,non-cultivable,0.668
11269,0,non-cultivable,0.902
9863,0,non-cultivable,0.579
25668,1,cultivable,1.000
14222,0,non-cultivable,1.000
11118,0,non-cultivable,0.892
21989,1,cultivable,0.994
11608,0,non-cultivable,0.995
9858,0,non-cultivable,0.778
6712,0,non-cultivable,0.920
6725,1,cultivable,0.835
11330,0,non-cultivable,0.994
4655,0,non-cultivable,0.772
4489,0,non-cultivable,0.960
17125,0,non-cultivable,1.000
5073,1,cultivable,0.992
4664,0,non-cultivable,1.000
16294,0,non-cultivable,1.000
7314,1,cultivable,0.977
5332,0,non-cultivable,0.992
22291,0,non-cultivable,0.756
26335,1,cultivable,1.000
24699,0,non-cultivable,1.000
4727,0,non-cultivable,1.000
10349,1,cultivable,0.659
16260,0,non-cultivable,0.999
3146,0,non-cultivable,0.794
17971,0,non-cultivable,1.000
6517,0,non-cultivable,1.000
4274,0,non-cultivable,1.000
6635,1,cultivable,0.665
7410,0,non-cultivable,1.000
11755,1,cultivable,0.932
11012,0,non-cultivable,0.889
